Año,Nombre,Frecuencia,Género
2017,ANA,1538,Mujer
2017,CHLOE,1422,Mujer
2017,MARTA,1420,Mujer
2017,OLIVIA,1399,Mujer
2017,ELENA,1393,Mujer
2017,ADRIANA,1370,Mujer
2017,LAIA,1363,Mujer
2017,VEGA,1361,Mujer
2017,VERA,1341,Mujer
2017,LOLA,1336,Mujer
2017,IRENE,1321,Mujer
2017,JIMENA,1314,Mujer
2017,ALEJANDRA,1274,Mujer
2017,LAURA,1270,Mujer
2017,INES,1250,Mujer
2017,CANDELA,1221,Mujer
2017,MIA,1209,Mujer
2017,TRIANA,1195,Mujer
2017,AITANA,1175,Mujer
2017,ABRIL,1033,Mujer
2017,LARA,1029,Mujer
2017,CARLOTA,1015,Mujer
2017,ARIADNA,1007,Mujer
2017,ALICIA,964,Mujer
2017,MARINA,952,Mujer
2017,CLARA,941,Mujer
2017,ROCIO,927,Mujer
2017,NORA,897,Mujer
2017,MANUELA,884,Mujer
2017,BLANCA,880,Mujer
2017,VICTORIA,874,Mujer
2017,AINHOA,840,Mujer
2017,ANDREA,820,Mujer
2017,LEYRE,814,Mujer
2017,ANGELA,806,Mujer
2017,LEIRE,775,Mujer
2017,NEREA,773,Mujer
2017,CELIA,757,Mujer
2017,EVA,756,Mujer
2017,AINARA,735,Mujer
2017,ZOE,700,Mujer
2017,ELSA,655,Mujer
2017,NATALIA,589,Mujer
2017,ISABEL,583,Mujer
2017,GALA,532,Mujer
2017,LIA,529,Mujer
2017,IRIA,526,Mujer
2017,AINA,511,Mujer
2017,ONA,501,Mujer
2017,MAR,499,Mujer
2017,AFRICA,492,Mujer
2017,LUNA,474,Mujer
2017,CRISTINA,469,Mujer
2017,CAYETANA,468,Mujer
2017,AMIRA,453,Mujer
2017,AROA,450,Mujer
2017,GABRIELA,445,Mujer
2017,IRIS,442,Mujer
2017,MARA,430,Mujer
2017,NURIA,411,Mujer
2017,MALAK,403,Mujer
2017,CAROLINA,402,Mujer
2017,JANA,399,Mujer
2017,JULIETA,395,Mujer
2017,CLOE,394,Mujer
2017,ARLET,393,Mujer
2017,HELENA,378,Mujer
2017,ALEXIA,377,Mujer
2017,DIANA,377,Mujer
2017,NAIA,373,Mujer
2017,AYA,372,Mujer
2017,SALMA,372,Mujer
2017,PAOLA,368,Mujer
2017,BERTA,365,Mujer
2017,INDIA,364,Mujer
2017,ELIA,357,Mujer
2017,ANNA,345,Mujer
2017,FATIMA,342,Mujer
2017,ADARA,337,Mujer
2017,NOUR,330,Mujer
2017,NAIARA,330,Mujer
2017,NAHIA,322,Mujer
2017,ELISA,317,Mujer
